"","CU_ID","Species","Stock","Label","Year","Metric","Compare","LBM","UBM","Status","DataType","Value"
"2415","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",1999,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2416","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2000,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2417","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2001,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2418","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2002,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2419","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2003,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2420","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2004,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2421","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2005,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2422","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2006,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2423","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2007,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2424","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2008,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2425","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2009,"AbsLBM",11.1119167457077,1000,10000,"Red","Abs_Abd",0.0111119167457077
"2426","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2010,"AbsLBM",6.93270938109998,1000,10000,"Red","Abs_Abd",0.00693270938109998
"2427","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2011,"AbsLBM",8.6544747526523,1000,10000,"Red","Abs_Abd",0.0086544747526523
"2428","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2012,"AbsLBM",8.45069726622771,1000,10000,"Red","Abs_Abd",0.00845069726622771
"2429","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2013,"AbsLBM",13.1332358201094,1000,10000,"Red","Abs_Abd",0.0131332358201094
"2430","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2014,"AbsLBM",22.8727666534054,1000,10000,"Red","Abs_Abd",0.0228727666534054
"2431","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2015,"AbsLBM",30.8143829670097,1000,10000,"Red","Abs_Abd",0.0308143829670097
"2432","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2016,"AbsLBM",43.0228696704009,1000,10000,"Red","Abs_Abd",0.0430228696704009
"2433","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2017,"AbsLBM",47.2688359959514,1000,10000,"Red","Abs_Abd",0.0472688359959514
"2434","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2018,"AbsLBM",31.4373606463772,1000,10000,"Red","Abs_Abd",0.0314373606463772
"2435","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2019,"AbsLBM",22.2295708956604,1000,10000,"Red","Abs_Abd",0.0222295708956604
"2436","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2020,"AbsLBM",26.1707335204165,1000,10000,"Red","Abs_Abd",0.0261707335204165
"2437","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2021,"AbsLBM",28.6255649324776,1000,10000,"Red","Abs_Abd",0.0286255649324776
"2438","CK-01","Chinook","Okanagan_1.x","SpnForAbd_Wild",2022,"AbsLBM",36.193067934062,1000,10000,"Red","Abs_Abd",0.036193067934062
"2439","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1995,"RelLBM",NA,1600,2800,NA,"Abs_Abd",NA
"2440","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1996,"RelLBM",NA,1600,2800,NA,"Abs_Abd",NA
"2441","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1997,"RelLBM",NA,1600,2800,NA,"Abs_Abd",NA
"2442","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1998,"RelLBM",NA,1600,2800,NA,"Abs_Abd",NA
"2443","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1999,"RelLBM",NA,1600,2800,NA,"Abs_Abd",NA
"2444","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2000,"RelLBM",3155.3131074132,1600,2800,"Green","Abs_Abd",1.97207069213325
"2445","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2001,"RelLBM",3417.21733913282,1600,2800,"Green","Abs_Abd",2.13576083695801
"2446","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2002,"RelLBM",4652.80236212872,1600,2800,"Green","Abs_Abd",2.90800147633045
"2447","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2003,"RelLBM",4608.46443807383,1600,2800,"Green","Abs_Abd",2.88029027379614
"2448","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2004,"RelLBM",4228.48369328645,1600,2800,"Green","Abs_Abd",2.64280230830403
"2449","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2005,"RelLBM",3411.04850927995,1600,2800,"Green","Abs_Abd",2.13190531829997
"2450","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2006,"RelLBM",2384.38658796537,1600,2800,"Amber","Abs_Abd",1.49024161747836
"2451","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2007,"RelLBM",3049.52169018256,1600,2800,"Green","Abs_Abd",1.9059510563641
"2452","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2008,"RelLBM",2666.83920936342,1600,2800,"Amber","Abs_Abd",1.66677450585214
"2453","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2009,"RelLBM",3227.43497125302,1600,2800,"Green","Abs_Abd",2.01714685703314
"2454","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2010,"RelLBM",2510.8852808621,1600,2800,"Amber","Abs_Abd",1.56930330053881
"2455","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2011,"RelLBM",3486.65144838857,1600,2800,"Green","Abs_Abd",2.17915715524286
"2456","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2012,"RelLBM",5078.75995007693,1600,2800,"Green","Abs_Abd",3.17422496879808
"2457","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2013,"RelLBM",6873.77421231346,1600,2800,"Green","Abs_Abd",4.29610888269591
"2458","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2014,"RelLBM",6470.00893334393,1600,2800,"Green","Abs_Abd",4.04375558333996
"2459","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2015,"RelLBM",3719.42251340318,1600,2800,"Green","Abs_Abd",2.32463907087699
"2460","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2016,"RelLBM",3911.73006202182,1600,2800,"Green","Abs_Abd",2.44483128876364
"2461","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2017,"RelLBM",4079.16650429454,1600,2800,"Green","Abs_Abd",2.54947906518409
"2462","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2018,"RelLBM",5621.64110100785,1600,2800,"Green","Abs_Abd",3.51352568812991
"2463","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2019,"RelLBM",3391.75324768833,1600,2800,"Green","Abs_Abd",2.11984577980521
"2464","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2020,"RelLBM",4201.43453038156,1600,2800,"Green","Abs_Abd",2.62589658148847
"2465","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2021,"RelLBM",6230.02342081926,1600,2800,"Green","Abs_Abd",3.89376463801204
"2466","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1995,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2467","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1996,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2468","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1997,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2469","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1998,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2470","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",1999,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2471","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2000,"AbsLBM",3155.3131074132,1000,10000,"Amber","Abs_Abd",3.1553131074132
"2472","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2001,"AbsLBM",3417.21733913282,1000,10000,"Amber","Abs_Abd",3.41721733913282
"2473","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2002,"AbsLBM",4652.80236212872,1000,10000,"Amber","Abs_Abd",4.65280236212872
"2474","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2003,"AbsLBM",4608.46443807383,1000,10000,"Amber","Abs_Abd",4.60846443807383
"2475","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2004,"AbsLBM",4228.48369328645,1000,10000,"Amber","Abs_Abd",4.22848369328645
"2476","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2005,"AbsLBM",3411.04850927995,1000,10000,"Amber","Abs_Abd",3.41104850927995
"2477","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2006,"AbsLBM",2384.38658796537,1000,10000,"Amber","Abs_Abd",2.38438658796537
"2478","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2007,"AbsLBM",3049.52169018256,1000,10000,"Amber","Abs_Abd",3.04952169018256
"2479","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2008,"AbsLBM",2666.83920936342,1000,10000,"Amber","Abs_Abd",2.66683920936342
"2480","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2009,"AbsLBM",3227.43497125302,1000,10000,"Amber","Abs_Abd",3.22743497125302
"2481","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2010,"AbsLBM",2510.8852808621,1000,10000,"Amber","Abs_Abd",2.5108852808621
"2482","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2011,"AbsLBM",3486.65144838857,1000,10000,"Amber","Abs_Abd",3.48665144838857
"2483","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2012,"AbsLBM",5078.75995007693,1000,10000,"Amber","Abs_Abd",5.07875995007693
"2484","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2013,"AbsLBM",6873.77421231346,1000,10000,"Amber","Abs_Abd",6.87377421231346
"2485","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2014,"AbsLBM",6470.00893334393,1000,10000,"Amber","Abs_Abd",6.47000893334393
"2486","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2015,"AbsLBM",3719.42251340318,1000,10000,"Amber","Abs_Abd",3.71942251340318
"2487","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2016,"AbsLBM",3911.73006202182,1000,10000,"Amber","Abs_Abd",3.91173006202182
"2488","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2017,"AbsLBM",4079.16650429454,1000,10000,"Amber","Abs_Abd",4.07916650429454
"2489","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2018,"AbsLBM",5621.64110100785,1000,10000,"Amber","Abs_Abd",5.62164110100785
"2490","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2019,"AbsLBM",3391.75324768833,1000,10000,"Amber","Abs_Abd",3.39175324768833
"2491","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2020,"AbsLBM",4201.43453038156,1000,10000,"Amber","Abs_Abd",4.20143453038156
"2492","CO-01","Coho","Middle Fraser","SpnForAbd_Wild",2021,"AbsLBM",6230.02342081926,1000,10000,"Amber","Abs_Abd",6.23002342081926
"2493","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1995,"RelLBM",NA,741,1562,NA,"Abs_Abd",NA
"2494","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1996,"RelLBM",NA,741,1562,NA,"Abs_Abd",NA
"2495","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1997,"RelLBM",NA,741,1562,NA,"Abs_Abd",NA
"2496","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1998,"RelLBM",NA,741,1562,NA,"Abs_Abd",NA
"2497","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1999,"RelLBM",NA,741,1562,NA,"Abs_Abd",NA
"2498","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2000,"RelLBM",3932.36600273017,741,1562,"Green","Abs_Abd",5.30683671083694
"2499","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2001,"RelLBM",4051.40266009567,741,1562,"Green","Abs_Abd",5.46747997313856
"2500","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2002,"RelLBM",3957.2438507379,741,1562,"Green","Abs_Abd",5.34041005497692
"2501","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2003,"RelLBM",4698.83824407914,741,1562,"Green","Abs_Abd",6.34121220523501
"2502","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2004,"RelLBM",4672.72425556552,741,1562,"Green","Abs_Abd",6.3059706552841
"2503","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2005,"RelLBM",3928.9297660922,741,1562,"Green","Abs_Abd",5.30219941442942
"2504","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2006,"RelLBM",2775.65313804033,741,1562,"Green","Abs_Abd",3.74582069910976
"2505","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2007,"RelLBM",2152.61909444777,741,1562,"Green","Abs_Abd",2.90501902084719
"2506","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2008,"RelLBM",1710.29008108492,741,1562,"Green","Abs_Abd",2.30808378014159
"2507","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2009,"RelLBM",1930.44174126197,741,1562,"Green","Abs_Abd",2.60518453611602
"2508","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2010,"RelLBM",1801.77031674243,741,1562,"Green","Abs_Abd",2.43153888899113
"2509","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2011,"RelLBM",2540.21326892579,741,1562,"Green","Abs_Abd",3.42808808222104
"2510","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2012,"RelLBM",3315.96700257407,741,1562,"Green","Abs_Abd",4.47498920725246
"2511","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2013,"RelLBM",4454.31665883533,741,1562,"Green","Abs_Abd",6.01122356118128
"2512","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2014,"RelLBM",3073.85475446657,741,1562,"Green","Abs_Abd",4.14825203031926
"2513","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2015,"RelLBM",1258.09163701176,741,1562,"Amber","Abs_Abd",1.6978294696515
"2514","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2016,"RelLBM",753.56487170277,741,1562,"Amber","Abs_Abd",1.01695664197405
"2515","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2017,"RelLBM",877.891923745936,741,1562,"Amber","Abs_Abd",1.18473943825362
"2516","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2018,"RelLBM",2114.12562671855,741,1562,"Green","Abs_Abd",2.85307102121262
"2517","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2019,"RelLBM",2983.13504685334,741,1562,"Green","Abs_Abd",4.02582327510572
"2518","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2020,"RelLBM",4398.36073377147,741,1562,"Green","Abs_Abd",5.93570949226919
"2519","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2021,"RelLBM",3449.7830355191,741,1562,"Green","Abs_Abd",4.65557764577476
"2520","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1995,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2521","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1996,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2522","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1997,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2523","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1998,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2524","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",1999,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2525","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2000,"AbsLBM",3932.36600273017,1000,10000,"Amber","Abs_Abd",3.93236600273017
"2526","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2001,"AbsLBM",4051.40266009567,1000,10000,"Amber","Abs_Abd",4.05140266009567
"2527","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2002,"AbsLBM",3957.2438507379,1000,10000,"Amber","Abs_Abd",3.9572438507379
"2528","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2003,"AbsLBM",4698.83824407914,1000,10000,"Amber","Abs_Abd",4.69883824407914
"2529","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2004,"AbsLBM",4672.72425556552,1000,10000,"Amber","Abs_Abd",4.67272425556552
"2530","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2005,"AbsLBM",3928.9297660922,1000,10000,"Amber","Abs_Abd",3.9289297660922
"2531","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2006,"AbsLBM",2775.65313804033,1000,10000,"Amber","Abs_Abd",2.77565313804033
"2532","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2007,"AbsLBM",2152.61909444777,1000,10000,"Amber","Abs_Abd",2.15261909444777
"2533","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2008,"AbsLBM",1710.29008108492,1000,10000,"Amber","Abs_Abd",1.71029008108492
"2534","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2009,"AbsLBM",1930.44174126197,1000,10000,"Amber","Abs_Abd",1.93044174126197
"2535","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2010,"AbsLBM",1801.77031674243,1000,10000,"Amber","Abs_Abd",1.80177031674243
"2536","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2011,"AbsLBM",2540.21326892579,1000,10000,"Amber","Abs_Abd",2.54021326892579
"2537","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2012,"AbsLBM",3315.96700257407,1000,10000,"Amber","Abs_Abd",3.31596700257407
"2538","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2013,"AbsLBM",4454.31665883533,1000,10000,"Amber","Abs_Abd",4.45431665883533
"2539","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2014,"AbsLBM",3073.85475446657,1000,10000,"Amber","Abs_Abd",3.07385475446657
"2540","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2015,"AbsLBM",1258.09163701176,1000,10000,"Amber","Abs_Abd",1.25809163701176
"2541","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2016,"AbsLBM",753.56487170277,1000,10000,"Red","Abs_Abd",0.75356487170277
"2542","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2017,"AbsLBM",877.891923745936,1000,10000,"Red","Abs_Abd",0.877891923745936
"2543","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2018,"AbsLBM",2114.12562671855,1000,10000,"Amber","Abs_Abd",2.11412562671855
"2544","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2019,"AbsLBM",2983.13504685334,1000,10000,"Amber","Abs_Abd",2.98313504685334
"2545","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2020,"AbsLBM",4398.36073377147,1000,10000,"Amber","Abs_Abd",4.39836073377147
"2546","CO-02","Coho","Fraser Canyon","SpnForAbd_Wild",2021,"AbsLBM",3449.7830355191,1000,10000,"Amber","Abs_Abd",3.4497830355191
"2547","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1995,"RelLBM",NA,1405,3052,NA,"Abs_Abd",NA
"2548","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1996,"RelLBM",NA,1405,3052,NA,"Abs_Abd",NA
"2549","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1997,"RelLBM",NA,1405,3052,NA,"Abs_Abd",NA
"2550","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1998,"RelLBM",NA,1405,3052,NA,"Abs_Abd",NA
"2551","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1999,"RelLBM",NA,1405,3052,NA,"Abs_Abd",NA
"2552","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2000,"RelLBM",1415.46900492249,1405,3052,"Amber","Abs_Abd",1.00745124905515
"2553","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2001,"RelLBM",2598.21754047336,1405,3052,"Amber","Abs_Abd",1.84926515336182
"2554","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2002,"RelLBM",4227.46050920376,1405,3052,"Green","Abs_Abd",3.00886868982474
"2555","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2003,"RelLBM",4062.26702109256,1405,3052,"Green","Abs_Abd",2.89129325344666
"2556","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2004,"RelLBM",3525.25007969755,1405,3052,"Green","Abs_Abd",2.50907478982032
"2557","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2005,"RelLBM",2302.47056216423,1405,3052,"Amber","Abs_Abd",1.63876908339091
"2558","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2006,"RelLBM",1875.52211934191,1405,3052,"Amber","Abs_Abd",1.33489118814371
"2559","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2007,"RelLBM",2693.32370319047,1405,3052,"Amber","Abs_Abd",1.91695637237756
"2560","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2008,"RelLBM",3219.43203734569,1405,3052,"Green","Abs_Abd",2.29141070273715
"2561","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2009,"RelLBM",4956.3919834937,1405,3052,"Green","Abs_Abd",3.52768112704178
"2562","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2010,"RelLBM",5316.05688641149,1405,3052,"Green","Abs_Abd",3.78367038178754
"2563","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2011,"RelLBM",6564.31925273459,1405,3052,"Green","Abs_Abd",4.67211334714206
"2564","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2012,"RelLBM",9197.66994741747,1405,3052,"Green","Abs_Abd",6.54638430421172
"2565","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2013,"RelLBM",9249.3433347328,1405,3052,"Green","Abs_Abd",6.58316251582406
"2566","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2014,"RelLBM",9293.17296621616,1405,3052,"Green","Abs_Abd",6.614357983072
"2567","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2015,"RelLBM",7037.79721673689,1405,3052,"Green","Abs_Abd",5.00910833931451
"2568","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2016,"RelLBM",8077.92302651083,1405,3052,"Green","Abs_Abd",5.74941140676927
"2569","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2017,"RelLBM",6657.99387818802,1405,3052,"Green","Abs_Abd",4.73878567842564
"2570","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2018,"RelLBM",7469.71995309806,1405,3052,"Green","Abs_Abd",5.3165266570093
"2571","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2019,"RelLBM",6404.03994602634,1405,3052,"Green","Abs_Abd",4.5580355487732
"2572","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2020,"RelLBM",10301.9733297728,1405,3052,"Green","Abs_Abd",7.3323653592689
"2573","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2021,"RelLBM",14207.5097501357,1405,3052,"Green","Abs_Abd",10.1121065837265
"2574","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1995,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2575","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1996,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2576","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1997,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2577","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1998,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2578","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",1999,"AbsLBM",NA,1000,10000,NA,"Abs_Abd",NA
"2579","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2000,"AbsLBM",1415.46900492249,1000,10000,"Amber","Abs_Abd",1.41546900492249
"2580","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2001,"AbsLBM",2598.21754047336,1000,10000,"Amber","Abs_Abd",2.59821754047336
"2581","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2002,"AbsLBM",4227.46050920376,1000,10000,"Amber","Abs_Abd",4.22746050920376
"2582","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2003,"AbsLBM",4062.26702109256,1000,10000,"Amber","Abs_Abd",4.06226702109256
"2583","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2004,"AbsLBM",3525.25007969755,1000,10000,"Amber","Abs_Abd",3.52525007969755
"2584","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2005,"AbsLBM",2302.47056216423,1000,10000,"Amber","Abs_Abd",2.30247056216423
"2585","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2006,"AbsLBM",1875.52211934191,1000,10000,"Amber","Abs_Abd",1.87552211934191
"2586","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2007,"AbsLBM",2693.32370319047,1000,10000,"Amber","Abs_Abd",2.69332370319047
"2587","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2008,"AbsLBM",3219.43203734569,1000,10000,"Amber","Abs_Abd",3.21943203734569
"2588","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2009,"AbsLBM",4956.3919834937,1000,10000,"Amber","Abs_Abd",4.9563919834937
"2589","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2010,"AbsLBM",5316.05688641149,1000,10000,"Amber","Abs_Abd",5.31605688641149
"2590","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2011,"AbsLBM",6564.31925273459,1000,10000,"Amber","Abs_Abd",6.56431925273459
"2591","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2012,"AbsLBM",9197.66994741747,1000,10000,"Amber","Abs_Abd",9.19766994741747
"2592","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2013,"AbsLBM",9249.3433347328,1000,10000,"Amber","Abs_Abd",9.2493433347328
"2593","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2014,"AbsLBM",9293.17296621616,1000,10000,"Amber","Abs_Abd",9.29317296621616
"2594","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2015,"AbsLBM",7037.79721673689,1000,10000,"Amber","Abs_Abd",7.03779721673689
"2595","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2016,"AbsLBM",8077.92302651083,1000,10000,"Amber","Abs_Abd",8.07792302651083
"2596","CO-03","Coho","Lower Thompson","SpnForAbd_Wild",2017,"AbsLBM",6657.99387818802,1000,10000,"Amber","Abs_Abd",6.65799387818802
