"","DataSet","Year","Pop_Name","CU_Name","Escapement_Wild","Escapement_Total","Recruits_Total","Recruits_Wild","Pop_ID","CU_ID","DU_ID"
"15059","Sk_Fraser",2014,"Taseko Lake","Taseko - Early Summer",107,107,NA,NA,46853,"SEL-06-16",NA
"15060","Sk_Fraser",2014,"Adams Channel","Shuswap - Early Summer",0,0,NA,NA,45082,"SEL-09-02",NA
"15061","Sk_Fraser",2014,"Adams River, lower","Shuswap - Early Summer",3389,3389,NA,NA,46238,"SEL-09-02",NA
"15062","Sk_Fraser",2014,"Adams River, upper","Shuswap - Early Summer",5506,5506,NA,NA,46248,"OsoV2",NA
"15063","Sk_Fraser",2014,"Adams River, upper","Shuswap - Early Summer",5506,5506,NA,NA,46248,"OsoV3",NA
"15064","Sk_Fraser",2014,"Adams River, upper","Shuswap - Early Summer",5506,5506,NA,NA,46248,"OsoV4",NA
"15065","Sk_Fraser",2014,"Adams River, upper","Shuswap - Early Summer",5506,5506,NA,NA,46248,"SkahaV1",NA
"15066","Sk_Fraser",2014,"Adams River, upper","Shuswap - Early Summer",5506,5506,NA,NA,46248,"SkahaV2",NA
"15067","Sk_Fraser",2014,"Adams River, upper","Shuswap - Early Summer",5506,5506,NA,NA,46248,"OkaComplV1",NA
"15068","Sk_Fraser",2014,"Adams River, upper","Shuswap - Early Summer",5506,5506,NA,NA,46248,"OkaComplV2",NA
"15069","Sk_Fraser",2014,"Adams River, upper","Shuswap - Early Summer",5506,5506,NA,NA,46248,"OkaComplV3",NA
"15070","Sk_Fraser",2014,"Anstey River","Shuswap - Early Summer",8420,8420,NA,NA,46348,"SEL-09-02",NA
"15071","Sk_Fraser",2014,"Blueberry Creek","Shuswap - Early Summer",2,2,NA,NA,7632,"SEL-09-02",NA
"15072","Sk_Fraser",2014,"Burton Creek","Shuswap - Early Summer",185,185,NA,NA,45013,"OsoV2",NA
"15073","Sk_Fraser",2014,"Burton Creek","Shuswap - Early Summer",185,185,NA,NA,45013,"OsoV3",NA
"15074","Sk_Fraser",2014,"Burton Creek","Shuswap - Early Summer",185,185,NA,NA,45013,"OsoV4",NA
"15075","Sk_Fraser",2014,"Burton Creek","Shuswap - Early Summer",185,185,NA,NA,45013,"SkahaV1",NA
"15076","Sk_Fraser",2014,"Burton Creek","Shuswap - Early Summer",185,185,NA,NA,45013,"SkahaV2",NA
"15077","Sk_Fraser",2014,"Burton Creek","Shuswap - Early Summer",185,185,NA,NA,45013,"OkaComplV1",NA
"15078","Sk_Fraser",2014,"Burton Creek","Shuswap - Early Summer",185,185,NA,NA,45013,"OkaComplV2",NA
"15079","Sk_Fraser",2014,"Burton Creek","Shuswap - Early Summer",185,185,NA,NA,45013,"OkaComplV3",NA
"15080","Sk_Fraser",2014,"Cayenne Creek","Shuswap - Early Summer",304,304,NA,NA,46278,"OsoV2",NA
"15081","Sk_Fraser",2014,"Cayenne Creek","Shuswap - Early Summer",304,304,NA,NA,46278,"OsoV3",NA
"15082","Sk_Fraser",2014,"Cayenne Creek","Shuswap - Early Summer",304,304,NA,NA,46278,"OsoV4",NA
"15083","Sk_Fraser",2014,"Cayenne Creek","Shuswap - Early Summer",304,304,NA,NA,46278,"SkahaV1",NA
"15084","Sk_Fraser",2014,"Cayenne Creek","Shuswap - Early Summer",304,304,NA,NA,46278,"SkahaV2",NA
"15085","Sk_Fraser",2014,"Cayenne Creek","Shuswap - Early Summer",304,304,NA,NA,46278,"OkaComplV1",NA
"15086","Sk_Fraser",2014,"Cayenne Creek","Shuswap - Early Summer",304,304,NA,NA,46278,"OkaComplV2",NA
"15087","Sk_Fraser",2014,"Cayenne Creek","Shuswap - Early Summer",304,304,NA,NA,46278,"OkaComplV3",NA
"15088","Sk_Fraser",2014,"Celista Creek","Shuswap - Early Summer",1928,1928,NA,NA,46319,"SEL-09-02",NA
"15089","Sk_Fraser",2014,"Craigellachie Creek","Shuswap - Early Summer",0,0,NA,NA,3437,"SEL-09-02",NA
"15090","Sk_Fraser",2014,"Crazy Creek","Shuswap - Early Summer",1463,1463,NA,NA,810,"SEL-09-02",NA
"15091","Sk_Fraser",2014,"Eagle River","Shuswap - Early Summer",214339,214339,NA,NA,46358,"SEL-09-02",NA
"15092","Sk_Fraser",2014,"Four Mile Creek","Shuswap - Early Summer",110,110,NA,NA,7636,"SEL-09-02",NA
"15093","Sk_Fraser",2014,"Hiuihill Creek","Shuswap - Early Summer",3796,3796,NA,NA,44983,"SEL-09-02",NA
"15094","Sk_Fraser",2014,"Hunakwa Creek","Shuswap - Early Summer",374,374,NA,NA,46338,"SEL-09-02",NA
"15095","Sk_Fraser",2014,"Loftus Creek","Shuswap - Early Summer",1372,1372,NA,NA,45085,"SEL-09-02",NA
"15096","Sk_Fraser",2014,"McNomee Creek","Shuswap - Early Summer",18857,18857,NA,NA,45014,"SEL-09-02",NA
"15097","Sk_Fraser",2014,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"OsoV2",NA
"15098","Sk_Fraser",2014,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"OsoV3",NA
"15099","Sk_Fraser",2014,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"OsoV4",NA
"15100","Sk_Fraser",2014,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"SkahaV1",NA
"15101","Sk_Fraser",2014,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"SkahaV2",NA
"15102","Sk_Fraser",2014,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"OkaComplV1",NA
"15103","Sk_Fraser",2014,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"OkaComplV2",NA
"15104","Sk_Fraser",2014,"Momich River, lower","Shuswap - Early Summer",0,0,NA,NA,46268,"OkaComplV3",NA
"15105","Sk_Fraser",2014,"Momich River, upper","Shuswap - Early Summer",0,0,NA,NA,45084,"OsoV2",NA
"15106","Sk_Fraser",2014,"Momich River, upper","Shuswap - Early Summer",0,0,NA,NA,45084,"OsoV3",NA
"15107","Sk_Fraser",2014,"Momich River, upper","Shuswap - Early Summer",0,0,NA,NA,45084,"OsoV4",NA
"15108","Sk_Fraser",2014,"Momich River, upper","Shuswap - Early Summer",0,0,NA,NA,45084,"SkahaV1",NA
"15109","Sk_Fraser",2014,"Momich River, upper","Shuswap - Early Summer",0,0,NA,NA,45084,"SkahaV2",NA
"15110","Sk_Fraser",2014,"Momich River, upper","Shuswap - Early Summer",0,0,NA,NA,45084,"OkaComplV1",NA
"15111","Sk_Fraser",2014,"Momich River, upper","Shuswap - Early Summer",0,0,NA,NA,45084,"OkaComplV2",NA
"15112","Sk_Fraser",2014,"Momich River, upper","Shuswap - Early Summer",0,0,NA,NA,45084,"OkaComplV3",NA
"15113","Sk_Fraser",2014,"Nikwikwaia Creek","Shuswap - Early Summer",3233,3233,NA,NA,45008,"SEL-09-02",NA
"15114","Sk_Fraser",2014,"Onyx Creek","Shuswap - Early Summer",20,20,NA,NA,46298,"SEL-09-02",NA
"15115","Sk_Fraser",2014,"Perry River","Shuswap - Early Summer",2745,2745,NA,NA,45026,"SEL-09-02",NA
"15116","Sk_Fraser",2014,"Ross Creek","Shuswap - Early Summer",16,16,NA,NA,46308,"OsoV2",NA
"15117","Sk_Fraser",2014,"Ross Creek","Shuswap - Early Summer",16,16,NA,NA,46308,"OsoV3",NA
"15118","Sk_Fraser",2014,"Ross Creek","Shuswap - Early Summer",16,16,NA,NA,46308,"OsoV4",NA
"15119","Sk_Fraser",2014,"Ross Creek","Shuswap - Early Summer",16,16,NA,NA,46308,"SkahaV1",NA
"15120","Sk_Fraser",2014,"Ross Creek","Shuswap - Early Summer",16,16,NA,NA,46308,"SkahaV2",NA
"15121","Sk_Fraser",2014,"Ross Creek","Shuswap - Early Summer",16,16,NA,NA,46308,"OkaComplV1",NA
"15122","Sk_Fraser",2014,"Ross Creek","Shuswap - Early Summer",16,16,NA,NA,46308,"OkaComplV2",NA
"15123","Sk_Fraser",2014,"Ross Creek","Shuswap - Early Summer",16,16,NA,NA,46308,"OkaComplV3",NA
"15124","Sk_Fraser",2014,"Scotch Creek","Shuswap - Early Summer",135134,135134,NA,NA,46288,"SEL-09-02",NA
"15125","Sk_Fraser",2014,"Seymour River","Shuswap - Early Summer",95156,95156,NA,NA,46328,"SEL-09-02",NA
"15126","Sk_Fraser",2014,"Sinmax Creek","Shuswap - Early Summer",365,365,NA,NA,46258,"SEL-09-02",NA
"15127","Sk_Fraser",2014,"Yard Creek","Shuswap - Early Summer",8609,8609,NA,NA,45024,"SEL-09-02",NA
"15128","Sk_Fraser",2014,"15 Mile Creek","Takla-Trembleur - Early Stuart",386,386,NA,NA,45590,"SEL-06-14",NA
"15129","Sk_Fraser",2014,"25 Mile Creek","Takla-Trembleur - Early Stuart",317,317,NA,NA,45587,"SEL-06-14",NA
"15130","Sk_Fraser",2014,"Ankwill Creek","Takla-Trembleur - Early Stuart",2619,2619,NA,NA,45596,"SEL-06-14",NA
"15131","Sk_Fraser",2014,"Bivouac Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45574,"SEL-06-14",NA
"15132","Sk_Fraser",2014,"Blackwater Creek","Takla-Trembleur - Early Stuart",371,371,NA,NA,45600,"SEL-06-14",NA
"15133","Sk_Fraser",2014,"Blanchet Creek","Takla-Trembleur - Early Stuart",144,144,NA,NA,45589,"SEL-06-14",NA
"15134","Sk_Fraser",2014,"Blanchet North Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,3089,"SEL-06-14",NA
"15135","Sk_Fraser",2014,"Crow Creek","Takla-Trembleur - Early Stuart",101,101,NA,NA,45583,"SEL-06-14",NA
"15136","Sk_Fraser",2014,"Driftwood River","Takla-Trembleur - Early Stuart",16036,16036,NA,NA,45598,"SEL-06-14",NA
"15137","Sk_Fraser",2014,"Dust Creek","Takla-Trembleur - Early Stuart",861,861,NA,NA,45581,"SEL-06-14",NA
"15138","Sk_Fraser",2014,"Fleming Creek","Takla-Trembleur - Early Stuart",76,76,NA,NA,45556,"SEL-06-14",NA
"15139","Sk_Fraser",2014,"Forfar Creek","Takla-Trembleur - Early Stuart",7755,7755,NA,NA,45571,"SEL-06-14",NA
"15140","Sk_Fraser",2014,"French Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45595,"SEL-06-14",NA
"15141","Sk_Fraser",2014,"Frypan Creek","Takla-Trembleur - Early Stuart",1739,1739,NA,NA,45593,"SEL-06-14",NA
"15142","Sk_Fraser",2014,"Gluske Creek","Takla-Trembleur - Early Stuart",2633,2633,NA,NA,45572,"SEL-06-14",NA
"15143","Sk_Fraser",2014,"Hooker Creek","Takla-Trembleur - Early Stuart",91,91,NA,NA,45584,"SEL-06-14",NA
"15144","Sk_Fraser",2014,"Hudson Bay Creek","Takla-Trembleur - Early Stuart",427,427,NA,NA,45592,"SEL-06-14",NA
"15145","Sk_Fraser",2014,"Kastberg Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45605,"SEL-06-14",NA
"15146","Sk_Fraser",2014,"Kazchek Creek","Takla-Trembleur - Early Stuart",223,223,NA,NA,45559,"SEL-06-14",NA
"15147","Sk_Fraser",2014,"Kotsine River","Takla-Trembleur - Early Stuart",1636,1636,NA,NA,45603,"SEL-06-14",NA
"15148","Sk_Fraser",2014,"Leo Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45575,"SEL-06-14",NA
"15149","Sk_Fraser",2014,"Lion Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45601,"SEL-06-14",NA
"15150","Sk_Fraser",2014,"Lovell Creek","Takla-Trembleur - Early Stuart",1525,1525,NA,NA,45594,"SEL-06-14",NA
"15151","Sk_Fraser",2014,"Maclaing Creek","Takla-Trembleur - Early Stuart",58,58,NA,NA,45591,"SEL-06-14",NA
"15152","Sk_Fraser",2014,"McDougall Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45579,"SEL-06-14",NA
"15153","Sk_Fraser",2014,"Middle River (Rossette Bar)","Takla-Trembleur - Early Stuart",0,0,NA,NA,45551,"SEL-06-14",NA
"15154","Sk_Fraser",2014,"Nahounli Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45537,"OsoV2",NA
"15155","Sk_Fraser",2014,"Nahounli Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45537,"OsoV3",NA
"15156","Sk_Fraser",2014,"Nahounli Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45537,"OsoV4",NA
"15157","Sk_Fraser",2014,"Nahounli Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45537,"SkahaV1",NA
"15158","Sk_Fraser",2014,"Nahounli Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45537,"SkahaV2",NA
"15159","Sk_Fraser",2014,"Nahounli Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45537,"OkaComplV1",NA
"15160","Sk_Fraser",2014,"Nahounli Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45537,"OkaComplV2",NA
"15161","Sk_Fraser",2014,"Nahounli Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45537,"OkaComplV3",NA
"15162","Sk_Fraser",2014,"Narrows Creek","Takla-Trembleur - Early Stuart",1883,1883,NA,NA,45586,"SEL-06-14",NA
"15163","Sk_Fraser",2014,"O'Ne-ell Creek","Takla-Trembleur - Early Stuart",11619,11619,NA,NA,45570,"SEL-06-14",NA
"15164","Sk_Fraser",2014,"Paula Creek","Takla-Trembleur - Early Stuart",139,139,NA,NA,45557,"SEL-06-14",NA
"15165","Sk_Fraser",2014,"Point Creek","Takla-Trembleur - Early Stuart",394,394,NA,NA,45585,"SEL-06-14",NA
"15166","Sk_Fraser",2014,"Porter Creek","Takla-Trembleur - Early Stuart",3731,3731,NA,NA,45602,"SEL-06-14",NA
"15167","Sk_Fraser",2014,"Sakeniche River","Takla-Trembleur - Early Stuart",12,12,NA,NA,45577,"SEL-06-14",NA
"15168","Sk_Fraser",2014,"Sandpoint Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45576,"SEL-06-14",NA
"15169","Sk_Fraser",2014,"Shale Creek","Takla-Trembleur - Early Stuart",1064,1064,NA,NA,45588,"SEL-06-14",NA
"15170","Sk_Fraser",2014,"Sidney Creek","Takla-Trembleur - Early Stuart",8019,8019,NA,NA,45558,"SEL-06-14",NA
"15171","Sk_Fraser",2014,"Sinta Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45580,"SEL-06-14",NA
"15172","Sk_Fraser",2014,"Sowchea Creek","Takla-Trembleur - Early Stuart",68,68,NA,NA,45538,"OsoV2",NA
"15173","Sk_Fraser",2014,"Sowchea Creek","Takla-Trembleur - Early Stuart",68,68,NA,NA,45538,"OsoV3",NA
"15174","Sk_Fraser",2014,"Sowchea Creek","Takla-Trembleur - Early Stuart",68,68,NA,NA,45538,"OsoV4",NA
"15175","Sk_Fraser",2014,"Sowchea Creek","Takla-Trembleur - Early Stuart",68,68,NA,NA,45538,"SkahaV1",NA
"15176","Sk_Fraser",2014,"Sowchea Creek","Takla-Trembleur - Early Stuart",68,68,NA,NA,45538,"SkahaV2",NA
"15177","Sk_Fraser",2014,"Sowchea Creek","Takla-Trembleur - Early Stuart",68,68,NA,NA,45538,"OkaComplV1",NA
"15178","Sk_Fraser",2014,"Sowchea Creek","Takla-Trembleur - Early Stuart",68,68,NA,NA,45538,"OkaComplV2",NA
"15179","Sk_Fraser",2014,"Sowchea Creek","Takla-Trembleur - Early Stuart",68,68,NA,NA,45538,"OkaComplV3",NA
"15180","Sk_Fraser",2014,"Tliti Creek","Takla-Trembleur - Early Stuart",0,0,NA,NA,45076,"SEL-06-14",NA
"15181","Sk_Fraser",2014,"Van Decar Creek","Takla-Trembleur - Early Stuart",4686,4686,NA,NA,45569,"SEL-06-14",NA
"15182","Sk_Fraser",2014,"Big Silver Creek","Harrison (D/S) - Late",4978,4978,NA,NA,46072,"SEL-03-03",NA
"15183","Sk_Fraser",2014,"Birkenhead River","Lillooet-Harrison - Late",35759,35759,NA,NA,46098,"SEL-04-01",NA
"15184","Sk_Fraser",2014,"Cogburn Creek","Harrison (D/S) - Late",295,295,NA,NA,46065,"SEL-03-03",NA
"15185","Sk_Fraser",2014,"Green River","Lillooet-Harrison - Late",520,520,NA,NA,46107,"SEL-04-01",NA
"15186","Sk_Fraser",2014,"Harrison River","Harrison River - Summer",399557,399557,NA,NA,46030,"SER-03",NA
"15187","Sk_Fraser",2014,"Miller Creek","Lillooet-Harrison - Late",0,0,NA,NA,46117,"SEL-04-01",NA
"15188","Sk_Fraser",2014,"Pemberton Creek","Lillooet-Harrison - Late",58,58,NA,NA,46112,"SEL-04-01",NA
"15189","Sk_Fraser",2014,"Poole Creek","Lillooet-Harrison - Late",0,0,NA,NA,46102,"SEL-04-01",NA
"15190","Sk_Fraser",2014,"Railroad Creek","Lillooet-Harrison - Late",0,0,NA,NA,46147,"SEL-04-01",NA
"15191","Sk_Fraser",2014,"Ryan River","Lillooet-Harrison - Late",0,0,NA,NA,46122,"SEL-04-01",NA
"15192","Sk_Fraser",2014,"Sampson Creek","Lillooet-Harrison - Late",193,193,NA,NA,46152,"SEL-04-01",NA
"15193","Sk_Fraser",2014,"Taillefer Creek","Lillooet-Harrison - Late",4,4,NA,NA,7743,"SEL-04-01",NA
"15194","Sk_Fraser",2014,"Weaver Channel","Harrison (U/S) - Late",22439,22439,NA,NA,45087,"SEL-03-04",NA
"15195","Sk_Fraser",2014,"Weaver Creek","Harrison (U/S) - Late",2207,2207,NA,NA,46044,"SEL-03-04",NA
"15196","Sk_Fraser",2014,"Adams Channel","Shuswap Complex - Late",239,239,NA,NA,45083,"SEL-09-03",NA
"15197","Sk_Fraser",2014,"Adams Lake - misc. east side shore","Shuswap Complex - Late",1060,1060,NA,NA,3408,"SEL-09-03",NA
"15198","Sk_Fraser",2014,"Adams Lake - misc. north end shore","Shuswap Complex - Late",85,85,NA,NA,3409,"SEL-09-03",NA
"15199","Sk_Fraser",2014,"Adams Lake - misc. south end shore","Shuswap Complex - Late",194,194,NA,NA,3410,"SEL-09-03",NA
"15200","Sk_Fraser",2014,"Adams River - shore","Shuswap Complex - Late",455,455,NA,NA,3393,"SEL-09-03",NA
"15201","Sk_Fraser",2014,"Adams River, lower","Shuswap Complex - Late",707087,707087,NA,NA,46239,"SEL-09-03",NA
"15202","Sk_Fraser",2014,"Adams River, upper","Shuswap Complex - Late",166,166,NA,NA,46249,"SEL-09-03",NA
"15203","Sk_Fraser",2014,"Anstey River","Shuswap Complex - Late",2425,2425,NA,NA,46349,"SEL-09-03",NA
"15204","Sk_Fraser",2014,"Anstey River - shore","Shuswap Complex - Late",169,169,NA,NA,3439,"SEL-09-03",NA
"15205","Sk_Fraser",2014,"Bessette Creek","Shuswap Complex - Late",5900,5900,NA,NA,431,"SEL-09-03",NA
"15206","Sk_Fraser",2014,"Blurton Creek","Shuswap Complex - Late",14,14,NA,NA,7643,"SEL-09-03",NA
"15207","Sk_Fraser",2014,"Bush Creek","Shuswap Complex - Late",121,121,NA,NA,45012,"SEL-09-03",NA
"15208","Sk_Fraser",2014,"Bush Creek - shore","Shuswap Complex - Late",324,324,NA,NA,3407,"SEL-09-03",NA
"15209","Sk_Fraser",2014,"Canoe Creek","Shuswap Complex - Late",97,97,NA,NA,46419,"SEL-09-03",NA
"15210","Sk_Fraser",2014,"Celista Creek","Shuswap Complex - Late",140,140,NA,NA,46318,"SEL-09-03",NA
"15211","Sk_Fraser",2014,"Cooke Creek","Shuswap Complex - Late",23,23,NA,NA,3440,"SEL-09-03",NA
"15212","Sk_Fraser",2014,"Crazy Creek","Shuswap Complex - Late",1606,1606,NA,NA,811,"SEL-09-03",NA
"15213","Sk_Fraser",2014,"Cruikshank Pt. West - shore","Shuswap Complex - Late",5,5,NA,NA,3394,"SEL-09-03",NA
"15214","Sk_Fraser",2014,"Eagle River","Shuswap Complex - Late",191334,191334,NA,NA,46359,"SEL-09-03",NA
"15215","Sk_Fraser",2014,"Four Mile Creek - shore","Shuswap Complex - Late",3510,3510,NA,NA,3390,"SEL-09-03",NA
"15216","Sk_Fraser",2014,"Hiuihill Creek","Shuswap Complex - Late",1575,1575,NA,NA,44984,"SEL-09-03",NA
"15217","Sk_Fraser",2014,"Hlina Creek - shore","Shuswap Complex - Late",733,733,NA,NA,3395,"SEL-09-03",NA
"15218","Sk_Fraser",2014,"Hunakwa Creek","Shuswap Complex - Late",1624,1624,NA,NA,46339,"SEL-09-03",NA
"15219","Sk_Fraser",2014,"Johnson Creek","Shuswap Complex - Late",7,7,NA,NA,7641,"SEL-09-03",NA
"15220","Sk_Fraser",2014,"Kingfisher Creek","Shuswap Complex - Late",175,175,NA,NA,46490,"SEL-09-03",NA
"15221","Sk_Fraser",2014,"Knight Creek - shore","Shuswap Complex - Late",664,664,NA,NA,3402,"SEL-09-03",NA
"15222","Sk_Fraser",2014,"Lee Creek - shore","Shuswap Complex - Late",2714,2714,NA,NA,3396,"SEL-09-03",NA
"15223","Sk_Fraser",2014,"Little River","Shuswap Complex - Late",213315,213315,NA,NA,46228,"SEL-09-03",NA
"15224","Sk_Fraser",2014,"Lower Shuswap River","Shuswap Complex - Late",832589,832589,NA,NA,46429,"SEL-09-03",NA
"15225","Sk_Fraser",2014,"Mara Lake - shore","Shuswap Complex - Late",198,198,NA,NA,3090,"SEL-09-03",NA
"15226","Sk_Fraser",2014,"McNomee Creek","Shuswap Complex - Late",5,5,NA,NA,45015,"SEL-09-03",NA
"15227","Sk_Fraser",2014,"Middle Shuswap River","Shuswap Complex - Late",194780,194780,NA,NA,46440,"SEL-09-03",NA
"15228","Sk_Fraser",2014,"Momich River","Shuswap Complex - Late",135,135,NA,NA,46269,"SEL-09-03",NA
"15229","Sk_Fraser",2014,"Nikwikwaia Creek","Shuswap Complex - Late",1553,1553,NA,NA,45009,"SEL-09-03",NA
"15230","Sk_Fraser",2014,"Noisy Creek","Shuswap Complex - Late",20,20,NA,NA,46509,"SEL-09-03",NA
"15231","Sk_Fraser",2014,"Onyx Creek","Shuswap Complex - Late",0,0,NA,NA,46299,"SEL-09-03",NA
"15232","Sk_Fraser",2014,"Onyx Creek - shore","Shuswap Complex - Late",2054,2054,NA,NA,3399,"SEL-09-03",NA
"15233","Sk_Fraser",2014,"Perry River","Shuswap Complex - Late",608,608,NA,NA,45027,"SEL-09-03",NA
"15234","Sk_Fraser",2014,"Queest Creek - shore","Shuswap Complex - Late",419,419,NA,NA,3391,"SEL-09-03",NA
"15235","Sk_Fraser",2014,"Reinecker Creek - shore","Shuswap Complex - Late",3271,3271,NA,NA,3406,"SEL-09-03",NA
"15236","Sk_Fraser",2014,"Ross Creek","Shuswap Complex - Late",220,220,NA,NA,46309,"SEL-09-03",NA
"15237","Sk_Fraser",2014,"Ross Creek - shore","Shuswap Complex - Late",7927,7927,NA,NA,3400,"SEL-09-03",NA
"15238","Sk_Fraser",2014,"Salmon River","Shuswap Complex - Late",574,574,NA,NA,46400,"SEL-09-03",NA
"15239","Sk_Fraser",2014,"Scotch Creek","Shuswap Complex - Late",3739,3739,NA,NA,46289,"SEL-09-03",NA
"15240","Sk_Fraser",2014,"Scotch Creek - shore","Shuswap Complex - Late",2443,2443,NA,NA,3401,"SEL-09-03",NA
"15241","Sk_Fraser",2014,"Seymour River","Shuswap Complex - Late",551,551,NA,NA,46329,"SEL-09-03",NA
"15242","Sk_Fraser",2014,"Shuswap L. - Main Arm north side","Shuswap Complex - Late",0,0,NA,NA,3397,"SEL-09-03",NA
"15243","Sk_Fraser",2014,"Shuswap L. - Main Arm south side","Shuswap Complex - Late",0,0,NA,NA,3398,"SEL-09-03",NA
"15244","Sk_Fraser",2014,"Shuswap L. - Salmon Arm north side","Shuswap Complex - Late",1715,1715,NA,NA,3404,"SEL-09-03",NA
"15245","Sk_Fraser",2014,"Shuswap L. - Salmon Arm south side","Shuswap Complex - Late",419,419,NA,NA,3405,"SEL-09-03",NA
"15246","Sk_Fraser",2014,"Shuswap Lake - Seymour Arm","Shuswap Complex - Late",805,805,NA,NA,7422,"SEL-09-03",NA
"15247","Sk_Fraser",2014,"Sicamous Creek","Shuswap Complex - Late",0,0,NA,NA,7638,"SEL-09-03",NA
"15248","Sk_Fraser",2014,"Sinmax Creek","Shuswap Complex - Late",7789,7789,NA,NA,46259,"SEL-09-03",NA
"15249","Sk_Fraser",2014,"Sinmax Creek - shore","Shuswap Complex - Late",220,220,NA,NA,3412,"SEL-09-03",NA
"15250","Sk_Fraser",2014,"South Thompson River","Shuswap Complex - Late",1080,1080,NA,NA,46218,"SEL-09-03",NA
"15251","Sk_Fraser",2014,"Tappen Creek","Shuswap Complex - Late",709,709,NA,NA,46389,"SEL-09-03",NA
"15252","Sk_Fraser",2014,"Trinity Creek","Shuswap Complex - Late",2612,2612,NA,NA,46480,"SEL-09-03",NA
"15253","Sk_Fraser",2014,"Tsuius Creek","Shuswap Complex - Late",364,364,NA,NA,46529,"SEL-09-03",NA
"15254","Sk_Fraser",2014,"Tsuius Creek - Shore","Shuswap Complex - Late",0,0,NA,NA,7642,"SEL-09-03",NA
"15255","Sk_Fraser",2014,"Vanishing Creek - shore","Shuswap Complex - Late",25,25,NA,NA,3392,"SEL-09-03",NA
"15256","Sk_Fraser",2014,"Wap Creek","Shuswap Complex - Late",5371,5371,NA,NA,46519,"SEL-09-03",NA
"15257","Sk_Fraser",2014,"Yard Creek","Shuswap Complex - Late",0,0,NA,NA,45025,"SEL-09-03",NA
"15258","Sk_Fraser",2014,"Kazchek Creek","Takla-Trembleur-Stuart - Summer",9,9,NA,NA,45560,"SEL-06-13",NA
"15259","Sk_Fraser",2014,"Kuzkwa Creek","Takla-Trembleur-Stuart - Summer",4325,4325,NA,NA,45554,"SEL-06-13",NA
"15260","Sk_Fraser",2014,"Middle River","Takla-Trembleur-Stuart - Summer",9086,9086,NA,NA,45552,"SEL-06-13",NA
"15261","Sk_Fraser",2014,"Pinchi Creek","Takla-Trembleur-Stuart - Summer",1235,1235,NA,NA,45539,"SEL-06-13",NA
"15262","Sk_Fraser",2014,"Sakeniche River","Takla-Trembleur-Stuart - Summer",0,0,NA,NA,45578,"SEL-06-13",NA
"15263","Sk_Fraser",2014,"Sowchea Creek","Takla-Trembleur-Stuart - Summer",0,0,NA,NA,3218,"SEL-06-13",NA
"15264","Sk_Fraser",2014,"Tachie River","Takla-Trembleur-Stuart - Summer",36036,36036,NA,NA,45549,"SEL-06-13",NA
"15265","Sk_Fraser",2014,"Chilliwack Lake","Chilliwack - Early Summer",936,936,NA,NA,45092,"SEL-03-01",NA
"15266","Sk_Fraser",2014,"Chilliwack River, upper","Chilliwack - Early Summer",2534,2534,NA,NA,46986,"SEL-03-01",NA
"15267","Sk_Fraser",2014,"Corbold Creek","Pitt - Early Summer",16865,16865,NA,NA,7690,"SEL-03-05",NA
"15268","Sk_Fraser",2014,"Cultus Lake","Cultus - Late",4411,4411,NA,NA,45093,"SEL-03-02",NA
"15269","Sk_Fraser",2014,"Fish Hatchery Creek","Pitt - Early Summer",45,45,NA,NA,7695,"SEL-03-05",NA
"15270","Sk_Fraser",2014,"Maria Slough","CU not identified",0,0,NA,NA,47092,"OsoV2",NA
"15271","Sk_Fraser",2014,"Maria Slough","CU not identified",0,0,NA,NA,47092,"OsoV3",NA
"15272","Sk_Fraser",2014,"Maria Slough","CU not identified",0,0,NA,NA,47092,"OsoV4",NA
"15273","Sk_Fraser",2014,"Maria Slough","CU not identified",0,0,NA,NA,47092,"SkahaV1",NA
"15274","Sk_Fraser",2014,"Maria Slough","CU not identified",0,0,NA,NA,47092,"SkahaV2",NA
