Year,perc.change,prob.decl,5%,10%,15%,20%,25%,30%,35%,40%,45%,50%,55%,60%,65%,70%,75%,80%,85%,90%,95%
2017,469.4520446344337,0.5,78.56073051439348,136.8903639027932,190.26500798949192,232.20301038098236,269.2247264793655,309.5448377994341,345.39987465070203,381.2097180606446,420.29129425791535,469.4520446344337,519.0079006699091,575.5475341705903,639.3680834191114,711.6071334095287,791.9671135863929,898.4285203803588,1024.8211951315857,1229.4224161050995,1639.5403996617774
2018,456.1574137709315,0.8999999999999999,66.81791937019744,118.43027231425944,165.2682795125977,207.9455232143105,244.83821609884026,283.41863768825124,319.38181952700893,367.4670309615152,413.6199619169654,456.1574137709315,508.4077323608615,565.233392025202,626.1991576043783,703.1776754776256,791.320807103139,889.2641937396826,1040.267491838214,1265.99203573175,1699.1228916068515
2019,224.23670244494377,3.4666666666666663,-8.369999883913342,22.741239336880184,47.680588962032516,72.8228902665314,98.02452959184936,124.55500494920207,146.77300683875876,171.70128683725903,198.6392411948563,224.23670244494377,253.62780516588032,290.00796003430617,327.8390969244214,379.1074619220012,437.764980392075,509.1085649758845,612.9821721923068,768.3787415841822,1096.2298925504765
2020,353.61706223171274,1.7000000000000002,16.217707657604446,58.84025653854046,98.71323003721042,132.60651853248288,163.65057644474183,198.30489072439244,236.35192417281883,273.98754822640177,311.03473275612976,353.61706223171274,407.3091278019599,460.9616687237321,515.202395837658,592.3030817734307,666.487552557823,758.1543383713563,892.4243676799232,1121.2772588267105,1543.9780802689663
2021,303.38005871775204,2.3666666666666667,8.719903678885055,56.63665199353275,87.30128999853805,117.16323463583313,147.31457295069487,174.8667703654547,206.30633046225432,235.26235878672105,269.775970770225,303.38005871775204,339.6041347184896,384.4183004599978,434.8774435832604,497.4626744926301,584.1222392459291,678.3037089945582,819.4087487263961,1022.0500531111501,1414.203623791863
2022,79.28314149834236,12.633333333333333,-49.84367680079482,-33.294066211600594,-19.110311946134903,-4.715342157112565,6.482937281782629,20.301938458774615,35.03701481772372,47.61468474839103,61.62945153526215,79.28314149834236,94.84031233783847,111.44569782107487,131.16902674351545,153.9625458904517,179.74704918066666,217.36659633551304,263.7230421487352,340.9837441434968,476.0597472692109
2023,-6.250959032465192,38.666666666666664,-75.57200916162645,-66.11651922088447,-58.01496662892251,-51.090478599772524,-43.7181998366162,-36.88182600555005,-30.90564339644081,-22.24868488214316,-14.556989430525308,-6.250959032465192,3.5847964148489355,13.6304527973776,24.80298708918776,38.01301825453711,53.61024811054238,73.6709163576397,99.62159146491736,142.0323787580178,234.18092284128497
